groupId,group_size,num_items,strategy,gold_label,llama,mistral,gemma,phi
1262,8,5,ADD,['item_4'],['item_4'],"['item_4', 'item_5']",['item_2'],['item_4']
1263,8,5,LMS,['item_1'],['item_1'],"['item_3', 'item_5']","['item_1', 'item_4']",['item_1']
1264,8,5,ADD,['item_5'],['item_2'],"['item_2', 'item_3']",['item_2'],['item_5']
1265,8,5,ADD,['item_2'],['item_2'],"['item_2', 'item_3', 'item_4']","['item_2', 'item_4']",['item_2']
1266,8,5,APP,['item_1'],['item_1'],"['item_1', 'item_4']",['item_1'],['item_1']
1267,8,5,MPL,"['item_2', 'item_3', 'item_5']",['item_2'],"['item_2', 'item_3']",['item_2'],"['item_2', 'item_3', 'item_5']"
1268,8,5,APP,['item_3'],['item_5'],"['item_1', 'item_2']",['item_2'],['item_3']
1270,8,5,APP,['item_1'],['item_1'],"['item_1', 'item_4']","['item_1', 'item_4']",['item_1']
1271,8,5,MPL,"['item_1', 'item_4']",['item_4'],['item_4'],['item_2'],"['item_1', 'item_4']"
1272,8,5,LMS,['item_2'],['item_2'],"['item_3', 'item_2']","['item_2', 'item_5']",['item_2']
1273,8,5,ADD,['item_3'],['item_5'],"['item_3', 'item_4']","['item_2', 'item_3']",['item_3']
1274,8,5,APP,['item_5'],['item_5'],"['item_1', 'item_3']",['item_2'],['item_5']
1275,8,5,ADD,['item_1'],['item_2'],"['item_2', 'item_4']",['item_2'],['item_1']
1276,8,5,MPL,"['item_1', 'item_4', 'item_5']",['item_1'],['item_2'],['item_2'],"['item_1', 'item_4', 'item_5']"
1277,8,5,MPL,"['item_2', 'item_4']",['item_2'],['item_2'],['item_2'],"['item_2', 'item_4']"
1278,8,5,MPL,"['item_4', 'item_5']",['item_5'],['item_4'],['item_2'],"['item_4', 'item_5']"
1280,8,50,ADD,['item_21'],['item_42'],"['item_47', 'item_49']",['item_35'],['item_39']
1281,8,50,APP,"['item_1', 'item_28', 'item_9']","['item_1', 'item_2']","['item_36', 'item_42']","['item_34', 'item_43']","['item_41', 'item_43', 'item_45']"
1282,8,50,ADD,['item_38'],"['item_2', 'item_46']","['item_47', 'item_48']",['item_36'],['item_38']
1283,4,50,ADD,"['item_27', 'item_50']",['item_27'],"['item_5', 'item_7', 'item_18', 'item_23', 'item_47']",['item_2'],['item_50']
1284,4,50,ADD,"['item_11', 'item_9']",['item_21'],"['item_11', 'item_29', 'item_34']",['item_2'],"['item_9', 'item_11']"
1285,4,50,LMS,['item_7'],['item_1'],"['item_7', 'item_12', 'item_33']","['item_7', 'item_18', 'item_22', 'item_38']","['item_1', 'item_7']"
1286,8,50,ADD,['item_14'],"['item_42', 'item_43']","['item_42', 'item_39']",['item_35'],['item_39']
1287,8,50,ADD,['item_24'],"['item_42', 'item_43']","['item_42', 'item_43', 'item_46']",['item_35'],['item_40']
1288,8,50,APP,['item_40'],"['item_1', 'item_2']","['item_40', 'item_36']","['item_1', 'item_40']",['item_40']
1289,8,50,MPL,"['item_1', 'item_13', 'item_14', 'item_16', 'item_17', 'item_18', 'item_2', 'item_20', 'item_22', 'item_26', 'item_27', 'item_28', 'item_29', 'item_3', 'item_30', 'item_31', 'item_33', 'item_38', 'item_4', 'item_42', 'item_47', 'item_5', 'item_50', 'item_6', 'item_7', 'item_9']",['item_2'],"['item_35', 'item_46']",['item_34'],"['[""item_3"", ""item_6"", ""item_8"", ""item_10"", ""item_15"", ""item_20"", ""item_25"", ""item_30"", ""item_31"", ""item_38"", ""item_42"", ""item_47"", ""item_50""]']"
1290,8,50,APP,"['item_13', 'item_4', 'item_7']","['item_1', 'item_2']","['item_43', 'item_50']","['item_1', 'item_2']","['item_37', 'item_45', 'item_50']"
1291,8,50,ADD,['item_40'],"['item_42', 'item_43']","['item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_46', 'item_47', 'item_48', 'item_49']",['item_35'],['item_40']
1292,8,50,APP,"['item_10', 'item_16']","['item_1', 'item_2']","['item_41', 'item_36']","['item_1', 'item_40']",['item_32']
1293,8,50,MPL,"['item_1', 'item_10', 'item_12', 'item_15', 'item_18', 'item_19', 'item_21', 'item_22', 'item_24', 'item_25', 'item_27', 'item_3', 'item_31', 'item_36', 'item_38', 'item_39', 'item_40', 'item_42', 'item_45', 'item_49', 'item_6', 'item_7', 'item_8', 'item_9']",['item_2'],"['item_46', 'item_35']",['item_44'],"['item_1', 'item_3', 'item_6', 'item_8', 'item_9', 'item_11', 'item_12', 'item_14', 'item_15', 'item_17', 'item_18', 'item_19', 'item_20', 'item_22', 'item_23', 'item_25', 'item_26', 'item_28', 'item_29', 'item_30', 'item_38', 'item_39']"
1294,4,50,LMS,['item_27'],['item_32'],"['item_43', 'item_25']",['item_1'],"['item_27', 'item_28', 'item_32']"
1309,8,25,LMS,['item_20'],['item_20'],"['item_4', 'item_15']",['item_1'],"['item_7', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25']"
1310,8,25,ADD,['item_15'],"['item_21', 'item_22']","['item_4', 'item_5', 'item_10', 'item_15']","['item_2', 'item_4', 'item_10', 'item_15']",['item_5']
1311,2,25,APP,"['item_10', 'item_11', 'item_13', 'item_2', 'item_20', 'item_5', 'item_7', 'item_8', 'item_9']","['item_9', 'item_10']","['item_5', 'item_9', 'item_10']","['item_2', 'item_7', 'item_9', 'item_10', 'item_13']","['item_2', 'item_5', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_13', 'item_20']"
1312,8,25,ADD,['item_3'],"['item_22', 'item_23']","['item_6', 'item_7', 'item_13']","['item_2', 'item_7']",['item_3']
1313,2,25,ADD,['item_10'],"['item_10', 'item_12']","['item_4', 'item_10', 'item_17']","['item_10', 'item_9']",['item_10']
1314,2,25,ADD,['item_19'],"['item_2', 'item_19']","['item_13', 'item_19', 'item_20']",['item_2'],['item_19']
1315,8,25,LMS,"['item_18', 'item_20', 'item_24', 'item_8', 'item_9']","['item_1', 'item_2']","['item_19', 'item_20']",['item_7'],"['item_8', 'item_18']"
1316,2,25,ADD,['item_6'],"['item_6', 'item_17']","['item_6', 'item_10', 'item_17']","['item_6', 'item_10']",['item_6']
1317,8,25,ADD,['item_14'],"['item_2', 'item_13']","['item_13', 'item_24']","['item_2', 'item_6', 'item_13']","['item_9', 'item_17', 'item_25']"
1318,8,25,APP,['item_16'],"['item_11', 'item_12']","['item_3', 'item_12']","['item_11', 'item_18']",['item_11']
1320,8,25,APP,"['item_11', 'item_15', 'item_20']",['item_20'],"['item_7', 'item_9']","['item_1', 'item_8']","['Item_11', 'Item_25']"
1321,8,25,ADD,['item_21'],"['item_21', 'item_22']","['item_6', 'item_21']",['item_2'],['item_6']
1323,2,25,MPL,"['item_12', 'item_18', 'item_20', 'item_24', 'item_9']",['item_9'],"['item_8', 'item_9', 'item_10', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25']","['item_9', 'item_12', 'item_18', 'item_20', 'item_24']","['item_9', 'item_12', 'item_20']"
1324,2,25,LMS,"['item_11', 'item_25', 'item_3', 'item_5']",['item_3'],"['item_3', 'item_5', 'item_11']","['item_3', 'item_5', 'item_11']","['item_3', 'item_5', 'item_11', 'item_25']"
1325,2,25,ADD,['item_18'],"['item_8', 'item_18']","['item_5', 'item_8', 'item_18']",['item_2'],['item_18']
1326,8,25,APP,['item_23'],"['item_1', 'item_2']","['item_7', 'item_13']","['item_7', 'item_16']",['Item_25']
1327,2,25,ADD,['item_1'],"['item_12', 'item_16']","['item_6', 'item_7', 'item_12', 'item_14', 'item_15', 'item_16', 'item_17']","['item_10', 'item_2']",['item_1']
1328,8,25,MPL,"['item_1', 'item_11', 'item_12', 'item_17', 'item_20', 'item_21', 'item_23', 'item_25', 'item_4', 'item_5', 'item_7', 'item_9']",['item_2'],"['item_7', 'item_12', 'item_17']",['item_2'],"['item_1', 'item_4', 'item_5', 'item_7', 'item_9', 'item_11', 'item_12', 'item_19', 'item_25']"
1329,8,25,MPL,"['item_1', 'item_10', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_20', 'item_23', 'item_24', 'item_3', 'item_5', 'item_6', 'item_7']","['item_2', 'item_4']","['item_6', 'item_12']",['item_2'],"['item_2', 'item_6', 'item_7', 'item_12', 'item_14', 'item_15']"
1331,2,25,APP,"['item_13', 'item_18', 'item_20', 'item_23']","['item_3', 'item_5']","['item_3', 'item_14']","['item_3', 'item_13']","['item_13', 'item_18', 'item_20', 'item_23']"
1332,2,10,LMS,['item_4'],['item_4'],"['item_4', 'item_9']",['item_4'],['item_4']
1333,2,10,ADD,['item_10'],['item_2'],"['item_2', 'item_10']",['item_2'],['item_10']
1334,2,10,APP,"['item_8', 'item_9']",['item_8'],"['item_8', 'item_9']","['item_8', 'item_9']","['item_8', 'item_9']"
1335,2,10,ADD,['item_6'],['item_6'],"['item_6', 'item_5']","['item_3', 'item_6']",['item_6']
1336,2,10,ADD,"['item_2', 'item_3']","['item_2', 'item_3']","['item_2', 'item_3', 'item_4']","['item_2', 'item_3', 'item_8']","['item_2', 'item_3']"
1337,2,10,ADD,['item_8'],['item_6'],"['item_6', 'item_7', 'item_8']","['item_6', 'item_8']",['item_8']
